business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Chhayfukar Market Complex,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,4.0,82.0,"5R9M+MW9, Saorabere Jalpai P, West Bengal 721652",721449,22.1691693,87.8348614,ChIJ_6erGbbBAjoRtUoa2cL_IdQ,https://www.google.com/maps/place/?q=place_id:ChIJ_6erGbbBAjoRtUoa2cL_IdQ,part_323,2026-09-20 20:17:53,5543
Rina Shopping Complex,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,4.5,6.0,"Coastal Sub Division, Village + P. O. - Kalindi, Block- Ramnagar (ii), P. S. - Mandarmani, Contai, West Bengal 721455",721449,21.6957143,87.67443829999999,ChIJdX0FyFgvAzoRNqlLCxamDOw,https://www.google.com/maps/place/?q=place_id:ChIJdX0FyFgvAzoRNqlLCxamDOw,part_323,2026-09-20 20:17:53,5544
MAA DURGA CROCKERY AND METAL CORNER,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,5.0,1.0,"RP8X+658, Bahitrakunda Road, Durmut, West Bengal 721449",721449,21.815531,87.7479429,ChIJDc4AdAAnAzoRpqxgzKgy9e0,https://www.google.com/maps/place/?q=place_id:ChIJDc4AdAAnAzoRpqxgzKgy9e0,part_323,2026-09-20 20:17:53,5545
City Centre - Haldia,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 33 4040 6060,http://www.citycentremalls.in/haldia.aspx,4.2,8607.0,"Ambuja city centre, near Haldia Development Authority &, Haldia, West Bengal 721657",721449,22.0595554,88.07535779999999,ChIJC_W0ycnwAjoR1tlp1893qig,https://www.google.com/maps/place/?q=place_id:ChIJC_W0ycnwAjoR1tlp1893qig,part_323,2026-09-20 20:17:53,5546
Kamila Complex,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 97346 73144,N/A,3.9,19.0,"Heria-Khejuri, Boga Rd, Chingur Dania, West Bengal 721430",721449,21.9503074,87.85905249999999,ChIJZ30I4lnnAjoRyUMrdX6LIiI,https://www.google.com/maps/place/?q=place_id:ChIJZ30I4lnnAjoRyUMrdX6LIiI,part_323,2026-09-20 20:17:53,5547
BIG V,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 62899 03899,http://www.bigv.com/,3.8,147.0,"Contai - Nandakumar Rd, Math Chandipur, West Bengal 721659",721449,22.089103899999998,87.856335,ChIJ9Z15R6TpAjoRW6vo1yKa6M8,https://www.google.com/maps/place/?q=place_id:ChIJ9Z15R6TpAjoRW6vo1yKa6M8,part_323,2026-09-20 20:17:53,5548
Rewon Shopping,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,4.5,2.0,"9M64+PWV, Haur Purul Rd, Purul, West Bengal 721131",721449,22.361860099999998,87.6572977,ChIJ-9sIXCWxAjoRHpu79ytsI2M,https://www.google.com/maps/place/?q=place_id:ChIJ-9sIXCWxAjoRHpu79ytsI2M,part_323,2026-09-20 20:17:53,5549
Gita Complex,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,3.8,17.0,"Bus Stand, near Central, Dhandighi, Contai, Banamali Pur, West Bengal 721404",Dhandighi,21.7757053,87.7342398,ChIJoauR1F4mAzoRxQ1SmzxZcJM,https://www.google.com/maps/place/?q=place_id:ChIJoauR1F4mAzoRxQ1SmzxZcJM,part_323,2026-09-20 20:17:53,5550
Exclusive shoping,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 96796 50645,http://www.exclusiveshopping.in/,3.7,3.0,"Dadanpatrabar, Mandarmani, West Bengal 721455",Dadanpatrabar,21.662598199999998,87.7012014,ChIJNcfjjxAlAzoR0JdwbpLS4pg,https://www.google.com/maps/place/?q=place_id:ChIJNcfjjxAlAzoR0JdwbpLS4pg,part_323,2026-09-20 20:17:53,5551
Quest Mall,Malls,Shopping mall,Shopping mall,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 33 2287 7777,http://www.questmall.in/,4.5,74540.0,"33, Beck Bagan Row, Park Circus, Ballygunge, Kolkata, West Bengal 700017","Park Circus, Ballygunge",22.539092,88.36568059999999,ChIJAflLrd92AjoRyE1aOg43vvs,https://www.google.com/maps/place/?q=place_id:ChIJAflLrd92AjoRyE1aOg43vvs,part_323,2026-09-20 20:17:53,5552
