business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Classic Medical,Medical Equipment Supplier,Medical supply store,Medical supply store,721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",+91 73193 88917,N/A,5.0,2.0,"more, near neradeul, kaunri chak, Bahara, midnapore, West Bengal 721260",kaunri chak,22.631505,87.4924884,ChIJA5A16bL_9zkREXfC8T-FpLg,https://www.google.com/maps/place/?q=place_id:ChIJA5A16bL_9zkREXfC8T-FpLg,part_321,2026-09-20 20:23:04
Baba Jhareswar Medical Store,Medical Equipment Supplier,Medical supply store,Medical supply store,721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",+91 97339 43762,N/A,5.0,1.0,"Chalakirmore Momotamoyee cold storage, Khalakpur, Sholdiha, West Bengal 721260",721122,22.628923399999998,87.4155356,ChIJgaKlr5f99zkRLFMYIyMBHb0,https://www.google.com/maps/place/?q=place_id:ChIJgaKlr5f99zkRLFMYIyMBHb0,part_321,2026-09-20 20:23:04
Asok Pan’s Clinic,Medical Equipment Supplier,Medical supply store,Medical supply store,721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",+91 75860 79212,N/A,5.0,1.0,"Road, Kanasole, West Bengal 721122",721122,22.5884491,87.4091669,ChIJnYaihIpXHToRESkFITAsq_c,https://www.google.com/maps/place/?q=place_id:ChIJnYaihIpXHToRESkFITAsq_c,part_321,2026-09-20 20:23:04
Mugbasan medical store,Medical Equipment Supplier,Medical supply store,Medical supply store,721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",N/A,N/A,5.0,1.0,"HFVH+RVF, Chandrakona Town - Mugbasan - Neradauel - Keshpur - Medinipur Rd, Mugbosan, West Bengal 721150",721122,22.594557899999998,87.4796588,ChIJJe0kvwBVHToRv9IcDpxbs8I,https://www.google.com/maps/place/?q=place_id:ChIJJe0kvwBVHToRv9IcDpxbs8I,part_321,2026-09-20 20:23:04
Islam medical And Armin jewellery for contacting Azahar md khan,Medical Equipment Supplier,Medical supply store,Medical supply store,721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",N/A,N/A,5.0,1.0,"Charka, keshpur, Amrakuchi, Charka, West Bengal 721150","Charka, keshpur",22.5069053,87.4182728,ChIJGx4bcGxXHToR_3qZCwKIFHI,https://www.google.com/maps/place/?q=place_id:ChIJGx4bcGxXHToR_3qZCwKIFHI,part_321,2026-09-20 20:23:04
PRIOM PHARMA(wholesale),Medical Equipment Supplier,Medical equipment supplier,Medical equipment supplier,721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",+91 96470 53266,N/A,5.0,1.0,"UPPER KUAI NERADEUL, West Bengal 721260",721122,22.636797899999998,87.4951643,ChIJV5Blrt__9zkRv9VkZr8nQY0,https://www.google.com/maps/place/?q=place_id:ChIJV5Blrt__9zkRv9VkZr8nQY0,part_321,2026-09-20 20:23:04
MS-Kalimata Medical Store,Medical Equipment Supplier,Medical supply store,Medical supply store,721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",+91 99335 06296,N/A,,,"Solidiha,Chalakir, More(Hat, Tala, Sholdiha, West Bengal 721260",Tala,22.629175699999998,87.4157433,ChIJFWB6xDH99zkRkanHjQTcmm4,https://www.google.com/maps/place/?q=place_id:ChIJFWB6xDH99zkRkanHjQTcmm4,part_321,2026-09-20 20:23:04
Medicinia Pharmacy,Medical Equipment Supplier,Medical supply store,Medical supply store,721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",+91 98002 25411,N/A,,,"Khudiram More, Neradeul, Midnapore, Keshpur, West Bengal 721260",Neradeul,22.636422,87.4955346,ChIJb7rsNgD_9zkRjjToECPGWDg,https://www.google.com/maps/place/?q=place_id:ChIJb7rsNgD_9zkRjjToECPGWDg,part_321,2026-09-20 20:23:04
MedPlus Salboni Medinipur,Medical Equipment Supplier,Pharmacy,"Pharmacy, Drug store, General store, Medical supply store, Sports nutrition store, Vitamin & supplements store",721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",+91 63006 00960,https://www.medplusmart.com/,3.7,17.0,"Dag No - 404, P.O. & P.S, Mouza - Salboni, J.L. No -415, Khatian No - 1626 near, Salboni, West Bengal 721147",721122,22.638133,87.3259516,ChIJtz5UwrPj9zkR6ahr1rdP7-w,https://www.google.com/maps/place/?q=place_id:ChIJtz5UwrPj9zkR6ahr1rdP7-w,part_321,2026-09-20 20:23:04
Nazim Medical Store,Medical Equipment Supplier,Pharmacy,"Pharmacy, Medical supply store",721122,West Bengal Circle,South Bengal Region,Midnapore Division,"Anandapur SO West Midnapore, Barateghari BO, Duria Radhaballav BO",+91 99328 79469,N/A,,,"Nazim Medical Store, Keot Para, West Bengal 721260",721122,22.6219456,87.4721052,ChIJK9dR7xL-9zkRVVVsU7_LKt0,https://www.google.com/maps/place/?q=place_id:ChIJK9dR7xL-9zkRVVVsU7_LKt0,part_321,2026-09-20 20:23:04
